category_id	name	parent_category_id	breadcrumb	sequence	url	primary_category	
117292	Gift Trim	117289	/116734/117289/117292	117292	https://www.worldmarket.com/category/gifts/gift-wrap/gift-trim.do	true	
117293	Create a Gift	117289	/116734/117289/117293	117293	https://www.worldmarket.com/category/gifts/gift-wrap/create-a-gift.do	true	
117294	Stationery, Journals, and Note Cards	117289	/116734/117289/117294	117294	https://www.worldmarket.com/category/gifts/gift-wrap/stationery.do	true	
117295	Party Supplies	117289	/116734/117289/117295	117295	https://www.worldmarket.com/category/gifts/gift-wrap/party-supplies.do	true	
117297	White Elephant Gifts	116734	/116734/117297	5	https://www.worldmarket.com/category/gifts/white-elephant-gifts.do	true	
117298	How to Throw a White Elephant Party	116734	/116734/117298	14	https://www.worldmarket.com/category/gifts/white-elephant-rules.do	false	
117299	Gift Baskets	116734	/116734/117299	9	https://www.worldmarket.com/category/gifts/gift-baskets.do	true	
117301	Top Sellers	117299	/116734/117299/117301	0	https://www.worldmarket.com/category/gifts/gift-baskets/top-sellers.do	true	
117302	Holiday	117299	/116734/117299/117302	1	https://www.worldmarket.com/category/gifts/gift-baskets/holiday.do	false	
117303	Everyday Gourmet	117299	/116734/117299/117303	2	https://www.worldmarket.com/category/gifts/gift-baskets/everyday-gourmet.do	true	
117306	Gift Sets	116734	/116734/117306	6	https://www.worldmarket.com/category/gifts/gift-sets.do	true	
117307	Gifts by Occasion	116734	/116734/117307	4	https://www.worldmarket.com/category/gifts/gift-by-occasion.do	true	
117308	Birthday Gifts	117307	/116734/117307/117308	0	https://www.worldmarket.com/category/gifts/gift-by-occasion/birthday%2Bgifts.do	true	
117309	Wedding Gifts	117307	/116734/117307/117309	1	https://www.worldmarket.com/category/gifts/gift-by-occasion/wedding-gifts.do	true	
117318	Easter	116735	/116735/117318	15	https://www.worldmarket.com/category/holiday/easter.do	false	
117319	Easter Baskets	117318	/116735/117318/117319	1	https://www.worldmarket.com/category/holiday/easter/easter-baskets.do	false	
117320	Easter Candy	117318	/116735/117318/117320	3	https://www.worldmarket.com/category/holiday/easter/easter-candy.do	false	
117321	Easter Basket Fillers and Toys	117318	/116735/117318/117321	2	https://www.worldmarket.com/category/holiday/easter/easter-basket-fillers-and-toys.do	false	
117322	Easter Grass and Gift Wrap	117318	/116735/117318/117322	4	https://www.worldmarket.com/category/holiday/easter/easter%2Bgrass%2Band%2Bgift%2Bwrap.do	false	
117323	Easter Decor	117318	/116735/117318/117323	0	https://www.worldmarket.com/category/holiday/easter/decorating-home.do	false	
117324	Easter Entertaining	117318	/116735/117318/117324	5	https://www.worldmarket.com/category/holiday/easter/entertaining-kitchen.do	false	
117325	Nestler	117318	/116735/117318/117325	8	https://www.worldmarket.com/category/holiday/easter/nestler.do	false	
117326	Easter Brunch	117318	/116735/117318/117326	7	https://www.worldmarket.com/category/holiday/easter/easter-brunch.do	false	
117327	Easter Baking	117318	/116735/117318/117327	6	https://www.worldmarket.com/category/holiday/easter/easter-baking.do	false	
117328	Father's Day	116735	/116735/117328	18	https://www.worldmarket.com/category/holiday/fathers-day.do	false	
117329	St. Patrick's Day	116735	/116735/117329	12	https://www.worldmarket.com/category/holiday/st-patricks-day.do	false	
117311	Housewarming Gifts	117307	/116734/117307/117311	2	https://www.worldmarket.com/category/gifts/gift-by-occasion/housewarming-gifts.do	true	
117312	Thank You Gifts	117307	/116734/117307/117312	3	https://www.worldmarket.com/category/gifts/gift-by-occasion/thank-you-gifts.do	true	
117315	Lunar New Year	116735	/116735/117315	10	https://www.worldmarket.com/category/holiday/chinese-new-year.do	false	
117316	Valentine's Day	116735	/116735/117316	9	https://www.worldmarket.com/category/holiday/valentines-day.do	false	
117330	Christmas Shop	116735	/116735/117330	2	https://www.worldmarket.com/category/holiday/christmas.do	true	
117331	Christmas Ornaments	117330	/116735/117330/117331	4	https://www.worldmarket.com/category/holiday/christmas/ornaments.do	true	
117332	Retro Ornaments	117331	/116735/117330/117331/117332	0	https://www.worldmarket.com/category/holiday/christmas/ornaments/retro.do	true	
117333	Classic Ornaments	117331	/116735/117330/117331/117333	117333	https://www.worldmarket.com/category/holiday/christmas/ornaments/classic.do	true	
117335	Rustic Ornaments	117331	/116735/117330/117331/117335	117335	https://www.worldmarket.com/category/holiday/christmas/ornaments/rustic.do	true	
117336	Christmas Decor	117330	/116735/117330/117336	0	https://www.worldmarket.com/category/holiday/christmas/holiday-decor.do	true	
117337	Christmas Home Decor	117336	/116735/117330/117336/117337	1	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/decorative-accessories.do	true	
117338	Pillows and Throws	117336	/116735/117330/117336/117338	2	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/pillows-throws.do	true	
117339	Candles and Candle Holders	117336	/116735/117330/117336/117339	4	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/candles.do	true	
117340	Lights and Lanterns	117336	/116735/117330/117336/117340	7	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/lights-lanterns.do	true	
117317	Mardi Gras	116735	/116735/117317	11	https://www.worldmarket.com/category/holiday/mardi-gras.do	false	
117384	Creepy Collection	117375	/116735/117375/117384	8	https://www.worldmarket.com/category/holiday/halloween/creepy-collection.do	false	
117385	Classic Halloween	117375	/116735/117375/117385	6	https://www.worldmarket.com/category/holiday/halloween/classic-halloween.do	false	
117345	Nutcrackers	117336	/116735/117330/117336/117345	5	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/nutcrackers.do	true	
117346	Christmas Crackers	117336	/116735/117330/117336/117346	3	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/christmas-crackers.do	true	
117347	Trim a Tree	117336	/116735/117330/117336/117347	6	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/trim-a-tree.do	true	
117349	Wreaths and Garlands	117336	/116735/117330/117336/117349	0	https://www.worldmarket.com/category/holiday/christmas/holiday-decor/wreaths-garlands.do	true	
117351	Stockings and Tree Skirts	117330	/116735/117330/117351	5	https://www.worldmarket.com/category/holiday/christmas/stockings-tree-skirts.do	true	
117352	Christmas Entertaining	117330	/116735/117330/117352	7	https://www.worldmarket.com/category/holiday/christmas/holiday-entertaining.do	true	
117353	Dinnerware	117352	/116735/117330/117352/117353	0	https://www.worldmarket.com/category/holiday/christmas/holiday-entertaining/dinnerware.do	true	
117355	Table Linens	117352	/116735/117330/117352/117355	117355	https://www.worldmarket.com/category/holiday/christmas/holiday-entertaining/table-linens.do	true	
117358	Christmas Food & Drink	117330	/116735/117330/117358	3	https://www.worldmarket.com/category/holiday/christmas/food-and-drink.do	true	
117360	Christmas Baking	117330	/116735/117330/117360	6	https://www.worldmarket.com/category/holiday/christmas/baking-central.do	true	
117361	Cookies and Cakes	117358	/116735/117330/117358/117361	1	https://www.worldmarket.com/category/holiday/christmas/food-and-drink/cookies-and-cakes.do	true	
117365	Holiday Candy and Snacks	117358	/116735/117330/117358/117365	0	https://www.worldmarket.com/category/holiday/christmas/food-and-drink/candy-and-snacks.do	true	
117368	Wine and Beer	117358	/116735/117330/117358/117368	2	https://www.worldmarket.com/category/holiday/christmas/food-and-drink/wine-and-beer.do	true	
117369	Gift Wrap	117330	/116735/117330/117369	10	https://www.worldmarket.com/category/holiday/christmas/gift-wrap.do	true	
117370	Christmas Cards	117330	/116735/117330/117370	8	https://www.worldmarket.com/category/holiday/christmas/holiday-cards.do	true	
117373	Stocking Stuffers	117330	/116735/117330/117373	1	https://www.worldmarket.com/category/holiday/christmas/stocking-stuffers.do	true	
117374	Christmas Toys	117330	/116735/117330/117374	9	https://www.worldmarket.com/category/holiday/christmas/holiday-toys.do	true	
117375	Halloween	116735	/116735/117375	0	https://www.worldmarket.com/category/holiday/halloween.do	false	
117376	Halloween Décor	117375	/116735/117375/117376	0	https://www.worldmarket.com/category/holiday/halloween/decor.do	true	
117377	Halloween Lights	117375	/116735/117375/117377	2	https://www.worldmarket.com/category/holiday/halloween/lighting.do	false	
117378	Halloween Candy	117375	/116735/117375/117378	1	https://www.worldmarket.com/category/holiday/halloween/halloween-candy.do	true	
117387	Thanksgiving	116735	/116735/117387	1	https://www.worldmarket.com/category/holiday/thanksgiving.do	true	
117388	Thanksgiving Essentials	117387	/116735/117387/117388	2	https://www.worldmarket.com/category/holiday/thanksgiving/cooking-prep.do	true	
117389	Autumn Décor	117387	/116735/117387/117389	0	https://www.worldmarket.com/category/holiday/thanksgiving/decor.do	true	
117390	Entertaining	117387	/116735/117387/117390	1	https://www.worldmarket.com/category/holiday/thanksgiving/entertaining.do	true	
117379	Halloween Entertaining	117375	/116735/117375/117379	3	https://www.worldmarket.com/category/holiday/halloween/entertaining.do	false	
117380	Tricks and Treats	117375	/116735/117375/117380	4	https://www.worldmarket.com/category/holiday/halloween/halloween-tricks-treats.do	false	
117381	Halloween Baking	117375	/116735/117375/117381	5	https://www.worldmarket.com/category/holiday/halloween/baking.do	false	
117382	Los Muertos Collection	117375	/116735/117375/117382	9	https://www.worldmarket.com/category/holiday/halloween/los-muertos.do	false	
117391	Food and Drink	117387	/116735/117387/117391	3	https://www.worldmarket.com/category/holiday/thanksgiving/food-and-drink.do	true	
117392	New Year's Essentials	116735	/116735/117392	4	https://www.worldmarket.com/category/holiday/new-years-eve.do	true	
117393	Food & Drink	117392	/116735/117392/117393	1	https://www.worldmarket.com/category/holiday/new-years-eve/food-drink.do	true	
117394	Entertaining & Decorating	117392	/116735/117392/117394	0	https://www.worldmarket.com/category/holiday/new-years-eve/entertaining-decor.do	true	
117395	Hanukkah	116735	/116735/117395	3	https://www.worldmarket.com/category/holiday/hanukkah.do	true	
117396	Mother's Day	116735	/116735/117396	17	https://www.worldmarket.com/category/holiday/mothers-day-gifts.do	false	
117397	Oktoberfest	116735	/116735/117397	20	https://www.worldmarket.com/category/holiday/oktoberfest.do	false	
117383	Skull Collection	117375	/116735/117375/117383	7	https://www.worldmarket.com/category/holiday/halloween/skull-collection.do	false	
